	bgc_id	bgcflow_GCF_id
534	CP126103.1.region007	bgcflow_GCF_14
535	BGC0002695	bgcflow_GCF_14
536	JAVIWA010000001.1.region008	bgcflow_GCF_14
537	CP126096.1.region011	bgcflow_GCF_14
538	CP126090.1.region012	bgcflow_GCF_14
539	CP126091.1.region010	bgcflow_GCF_14
540	JAUCFK010000007.1.region003	bgcflow_GCF_14
541	JAUCFV010000005.1.region008	bgcflow_GCF_14
542	JAUCEL010000008.1.region003	bgcflow_GCF_14
543	JAUCFI010000003.1.region007	bgcflow_GCF_15
544	CP126085.1.region008	bgcflow_GCF_15
545	JAUCEW010000003.1.region008	bgcflow_GCF_15
546	JAUCEN010000002.1.region005	bgcflow_GCF_15
547	CP128118.1.region008	bgcflow_GCF_15
548	CP126089.1.region007	bgcflow_GCF_15
549	CP126106.1.region011	bgcflow_GCF_15
550	CP126112.1.region007	bgcflow_GCF_15
551	JAVIVP010000029.1.region002	bgcflow_GCF_15
552	BGC0002043	bgcflow_GCF_15
553	JAUCFQ010000001.1.region003	bgcflow_GCF_15
554	JAUCEV010000008.1.region004	bgcflow_GCF_15
555	JAUCFO010000001.1.region003	bgcflow_GCF_15
556	JAUCEY010000008.1.region002	bgcflow_GCF_15
557	JAUCEZ010000009.1.region002	bgcflow_GCF_15
558	CP126098.1.region008	bgcflow_GCF_15
559	CP126092.1.region008	bgcflow_GCF_15
560	CP128118.1.region007	bgcflow_GCF_16
561	JAUCEV010000008.1.region005	bgcflow_GCF_16
562	JAUCFQ010000001.1.region004	bgcflow_GCF_16
563	JAUCFO010000001.1.region004	bgcflow_GCF_16
564	JAUCEY010000008.1.region003	bgcflow_GCF_16
565	CP126092.1.region007	bgcflow_GCF_16
566	JAUCEN010000002.1.region004	bgcflow_GCF_16
567	CP126106.1.region009	bgcflow_GCF_16
568	CP126098.1.region007	bgcflow_GCF_16
569	JAUCEZ010000009.1.region003	bgcflow_GCF_16
570	JAVIVP010000001.1.region001	bgcflow_GCF_16
571	JAUCFI010000003.1.region006	bgcflow_GCF_16
572	CP126085.1.region007	bgcflow_GCF_16
573	JAUCEW010000003.1.region007	bgcflow_GCF_16
574	CP126112.1.region006	bgcflow_GCF_16
575	CP126089.1.region006	bgcflow_GCF_16
576	CP126688.1.region009	bgcflow_GCF_17
577	JAVIVQ010000001.1.region003	bgcflow_GCF_17
578	JAVIVY010000003.1.region006	bgcflow_GCF_17
579	CP126099.1.region008	bgcflow_GCF_17
580	CP126590.1.region009	bgcflow_GCF_17
581	CP126525.1.region008	bgcflow_GCF_17
582	JAUCFN010000002.1.region008	bgcflow_GCF_17
583	CP128149.1.region007	bgcflow_GCF_17
584	CP126520.1.region008	bgcflow_GCF_17
585	JAVIVN010000001.1.region002	bgcflow_GCF_17
586	CP126524.1.region008	bgcflow_GCF_17
587	CP127194.1.region010	bgcflow_GCF_17
588	CP128137.1.region006	bgcflow_GCF_17
589	JAVIVV010000002.1.region002	bgcflow_GCF_17
590	CP128129.1.region006	bgcflow_GCF_17
591	CP128152.1.region006	bgcflow_GCF_17
592	CP126087.1.region002	bgcflow_GCF_18
593	BGC0000381	bgcflow_GCF_18
594	CP128114.1.region001	bgcflow_GCF_18
595	JAUCEO010000003.1.region002	bgcflow_GCF_18
596	CP126090.1.region002	bgcflow_GCF_18
597	CP126091.1.region001	bgcflow_GCF_18
598	CP126081.1.region001	bgcflow_GCF_18
599	CP126086.1.region002	bgcflow_GCF_18
600	JAUCEX010000002.1.region002	bgcflow_GCF_18
601	CP126521.1.region002	bgcflow_GCF_18
602	CP126096.1.region002	bgcflow_GCF_18
603	CP128109.1.region002	bgcflow_GCF_18
604	JAVIWA010000001.1.region005	bgcflow_GCF_18
605	JAVIVR010000019.1.region001	bgcflow_GCF_18
606	JAUCFD010000009.1.region001	bgcflow_GCF_18
607	JAUCFV010000005.1.region010	bgcflow_GCF_18
608	JAUCFI010000003.1.region003	bgcflow_GCF_19
609	JAUCFO010000001.1.region006	bgcflow_GCF_19
610	JAUCEZ010000009.1.region006	bgcflow_GCF_19
611	CP126098.1.region004	bgcflow_GCF_19
612	JAUCEV010000008.1.region008	bgcflow_GCF_19
613	JAUCEY010000008.1.region006	bgcflow_GCF_19
614	JAUCFQ010000001.1.region007	bgcflow_GCF_19
615	CP126089.1.region004	bgcflow_GCF_19
616	JAUCEN010000002.1.region002	bgcflow_GCF_19
617	CP126092.1.region004	bgcflow_GCF_19
618	JAUCEW010000003.1.region004	bgcflow_GCF_19
619	JAVIVP010000001.1.region004	bgcflow_GCF_19
620	CP126085.1.region004	bgcflow_GCF_19
621	CP126112.1.region003	bgcflow_GCF_19
622	CP128118.1.region004	bgcflow_GCF_19
623	CP126106.1.region006	bgcflow_GCF_19
624	JAUCEN010000002.1.region003	bgcflow_GCF_20
625	JAUCEV010000008.1.region007	bgcflow_GCF_20
626	CP126092.1.region005	bgcflow_GCF_20
627	JAUCFO010000001.1.region005	bgcflow_GCF_20
628	CP126098.1.region005	bgcflow_GCF_20
629	JAUCEW010000003.1.region005	bgcflow_GCF_20
630	JAUCFQ010000001.1.region006	bgcflow_GCF_20
631	CP126085.1.region005	bgcflow_GCF_20
632	CP126112.1.region004	bgcflow_GCF_20
633	JAUCFI010000003.1.region004	bgcflow_GCF_20
634	JAUCEY010000008.1.region005	bgcflow_GCF_20
635	CP128118.1.region005	bgcflow_GCF_20
636	CP126106.1.region007	bgcflow_GCF_20
637	CP126089.1.region005	bgcflow_GCF_20
638	JAVIVP010000001.1.region003	bgcflow_GCF_20
639	JAUCEZ010000009.1.region005	bgcflow_GCF_20
640	CP128116.1.region009	bgcflow_GCF_21
641	JAUCFE010000008.1.region002	bgcflow_GCF_21
642	CP126097.1.region009	bgcflow_GCF_21
643	CP126082.1.region011	bgcflow_GCF_21
644	CP126100.1.region009	bgcflow_GCF_21
645	JAUCEQ010000002.1.region012	bgcflow_GCF_21
646	CP126530.1.region009	bgcflow_GCF_21
647	CP126083.1.region011	bgcflow_GCF_21
648	JAUCFC010000003.1.region011	bgcflow_GCF_21
649	JAUCET010000002.1.region012	bgcflow_GCF_21
650	JAUCFF010000009.1.region011	bgcflow_GCF_21
651	CP128183.1.region011	bgcflow_GCF_21
652	JAVIVU010000001.1.region008	bgcflow_GCF_21
653	BGC0000602	bgcflow_GCF_21
654	CP126094.1.region011	bgcflow_GCF_21
655	CP126083.1.region010	bgcflow_GCF_22
656	CP126082.1.region010	bgcflow_GCF_22
657	JAVIVN010000014.1.region002	bgcflow_GCF_22
658	JAVIVU010000001.1.region007	bgcflow_GCF_22
659	JAUCEQ010000002.1.region011	bgcflow_GCF_22
660	BGC0002103	bgcflow_GCF_22
661	CP126094.1.region010	bgcflow_GCF_22
662	CP126091.1.region009	bgcflow_GCF_22
663	CP128183.1.region009	bgcflow_GCF_22
664	JAUCFF010000009.1.region010	bgcflow_GCF_22
665	JAUCET010000002.1.region011	bgcflow_GCF_22
666	CP126097.1.region008	bgcflow_GCF_22
667	JAUCFE010000008.1.region003	bgcflow_GCF_22
668	JAUCFC010000003.1.region010	bgcflow_GCF_22
669	JAUCFD010000009.1.region007	bgcflow_GCF_22
670	JAUCEV010000008.1.region002	bgcflow_GCF_23
671	CP126092.1.region001	bgcflow_GCF_23
672	CP126106.1.region001	bgcflow_GCF_23
673	JAVIVP010000003.1.region001	bgcflow_GCF_23
674	CP128118.1.region001	bgcflow_GCF_23
675	JAUCEW010000003.1.region001	bgcflow_GCF_23
676	CP126098.1.region001	bgcflow_GCF_23
677	BGC0000377	bgcflow_GCF_23
678	JAUCFI010000003.1.region001	bgcflow_GCF_23
679	CP126085.1.region001	bgcflow_GCF_23
680	CP126112.1.region001	bgcflow_GCF_23
681	JAUCEY010000008.1.region009	bgcflow_GCF_23
682	JAUCEZ010000009.1.region009	bgcflow_GCF_23
683	CP126089.1.region001	bgcflow_GCF_23
684	JAUCEQ010000002.1.region004	bgcflow_GCF_24
685	CP126530.1.region003	bgcflow_GCF_24
686	CP126083.1.region002	bgcflow_GCF_24
687	CP126082.1.region002	bgcflow_GCF_24
688	CP126094.1.region002	bgcflow_GCF_24
689	JAUCFE010000008.1.region009	bgcflow_GCF_24
690	JAUCET010000002.1.region004	bgcflow_GCF_24
691	JAUCFF010000009.1.region003	bgcflow_GCF_24
692	CP128116.1.region003	bgcflow_GCF_24
693	CP126097.1.region002	bgcflow_GCF_24
694	JAUCFC010000003.1.region003	bgcflow_GCF_24
695	CP126100.1.region003	bgcflow_GCF_24
696	JAVIVU010000001.1.region001	bgcflow_GCF_24
697	CP128183.1.region003	bgcflow_GCF_24
698	CP126087.1.region001	bgcflow_GCF_25
699	JAUCEX010000002.1.region001	bgcflow_GCF_25
700	CP126096.1.region001	bgcflow_GCF_25
701	JAVIVR010000019.1.region002	bgcflow_GCF_25
702	BGC0000601	bgcflow_GCF_25
703	JAUCFC010000003.1.region001	bgcflow_GCF_25
704	CP126521.1.region001	bgcflow_GCF_25
705	JAUCFF010000009.1.region001	bgcflow_GCF_25
706	BGC0001005	bgcflow_GCF_25
707	JAUCEO010000003.1.region001	bgcflow_GCF_25
708	JAUCFV010000005.1.region009	bgcflow_GCF_25
709	CP126086.1.region001	bgcflow_GCF_25
710	CP126090.1.region001	bgcflow_GCF_25
711	CP126099.1.region006	bgcflow_GCF_26
712	CP126590.1.region007	bgcflow_GCF_26
713	JAVIVV010000002.1.region004	bgcflow_GCF_26
714	CP126525.1.region006	bgcflow_GCF_26
715	CP127194.1.region008	bgcflow_GCF_26
716	JAUCEM010000006.1.region010	bgcflow_GCF_26
717	CP126524.1.region006	bgcflow_GCF_26
718	CP126688.1.region007	bgcflow_GCF_26
719	JAVIVQ010000001.1.region005	bgcflow_GCF_26
720	CP128152.1.region005	bgcflow_GCF_26
721	JAVIVN010000001.1.region004	bgcflow_GCF_26
722	CP126520.1.region006	bgcflow_GCF_26
723	JAUCFN010000002.1.region006	bgcflow_GCF_26
724	CP126590.1.region005	bgcflow_GCF_27
725	CP128135.1.region001	bgcflow_GCF_27
726	JAVIVV010000002.1.region006	bgcflow_GCF_27
727	JAUCEM010000006.1.region008	bgcflow_GCF_27
728	CP126688.1.region005	bgcflow_GCF_27
729	CP127194.1.region006	bgcflow_GCF_27
730	CP128141.1.region002	bgcflow_GCF_27
731	JAUCFB010000007.1.region001	bgcflow_GCF_27
732	CP128151.1.region001	bgcflow_GCF_27
733	CP128143.1.region001	bgcflow_GCF_27
734	JAVIVX010000001.1.region002	bgcflow_GCF_27
735	JAVIVY010000032.1.region001	bgcflow_GCF_27
736	BGC0002625	bgcflow_GCF_27
737	CP126096.1.region009	bgcflow_GCF_28
738	CP126087.1.region010	bgcflow_GCF_28
739	CP126521.1.region009	bgcflow_GCF_28
740	JAUCFV010000005.1.region005	bgcflow_GCF_28
741	CP126081.1.region009	bgcflow_GCF_28
742	CP128114.1.region009	bgcflow_GCF_28
743	JAVIVR010000002.1.region002	bgcflow_GCF_28
744	CP126090.1.region010	bgcflow_GCF_28
745	CP126086.1.region009	bgcflow_GCF_28
746	BGC0000469	bgcflow_GCF_28
747	JAUCEX010000002.1.region008	bgcflow_GCF_28
748	JAUCEO010000003.1.region009	bgcflow_GCF_28
749	CP127376.1.region001	bgcflow_GCF_29
750	JAUCEX010000002.1.region003	bgcflow_GCF_29
751	CP126090.1.region003	bgcflow_GCF_29
752	CP126521.1.region003	bgcflow_GCF_29
753	CP126687.1.region002	bgcflow_GCF_29
754	CP126592.1.region001	bgcflow_GCF_29
755	JAUCET010000002.1.region003	bgcflow_GCF_29
756	CP126081.1.region002	bgcflow_GCF_29
757	JAUCEQ010000002.1.region003	bgcflow_GCF_29
758	CP126087.1.region003	bgcflow_GCF_29
759	BGC0001059	bgcflow_GCF_29
760	JAUCFM010000004.1.region003	bgcflow_GCF_30
761	CP126091.1.region002	bgcflow_GCF_30
762	JASNQX010000006.1.region010	bgcflow_GCF_30
763	CP126104.1.region003	bgcflow_GCF_30
764	CP126105.1.region002	bgcflow_GCF_30
765	BGC0000693	bgcflow_GCF_30
766	JAUCFD010000009.1.region002	bgcflow_GCF_30
767	JAVIWA010000001.1.region004	bgcflow_GCF_30
768	JAUCFX010000005.1.region008	bgcflow_GCF_30
769	JAVIVO010000001.1.region008	bgcflow_GCF_30
770	CP126515.1.region004	bgcflow_GCF_31
771	JAVIVX010000005.1.region001	bgcflow_GCF_31
772	JAUCFU010000008.1.region005	bgcflow_GCF_31
773	JAUCFT010000006.1.region001	bgcflow_GCF_31
774	BGC0000600	bgcflow_GCF_31
775	CP128153.1.region005	bgcflow_GCF_31
776	BGC0000523	bgcflow_GCF_31
777	CP126687.1.region001	bgcflow_GCF_31
778	JAVIVX010000004.1.region001	bgcflow_GCF_31
779	JAVIVP010000003.1.region002	bgcflow_GCF_32
780	CP126085.1.region002	bgcflow_GCF_32
781	BGC0000093	bgcflow_GCF_32
782	CP126098.1.region002	bgcflow_GCF_32
783	CP128118.1.region002	bgcflow_GCF_32
784	CP126092.1.region002	bgcflow_GCF_32
785	JAUCEW010000003.1.region002	bgcflow_GCF_32
786	CP126089.1.region002	bgcflow_GCF_32
787	JAUCEV010000008.1.region001	bgcflow_GCF_32
788	CP126525.1.region001	bgcflow_GCF_33
789	CP127194.1.region001	bgcflow_GCF_33
790	CP126520.1.region001	bgcflow_GCF_33
791	JAVIVQ010000019.1.region001	bgcflow_GCF_33
792	CP126524.1.region001	bgcflow_GCF_33
793	CP126688.1.region001	bgcflow_GCF_33
794	JAUCEM010000006.1.region004	bgcflow_GCF_33
795	JAVIVV010000001.1.region001	bgcflow_GCF_33
796	CP126590.1.region001	bgcflow_GCF_33
797	CP126078.1.region001	bgcflow_GCF_34
798	JAUCEL010000001.1.region004	bgcflow_GCF_34
799	JAVIWA010000001.1.region002	bgcflow_GCF_34
800	CP126106.1.region005	bgcflow_GCF_34
801	JAUCFL010000007.1.region001	bgcflow_GCF_34
802	JAVIVM010000005.1.region001	bgcflow_GCF_34
803	JAUKNS010000007.1.region001	bgcflow_GCF_34
804	BGC0002488	bgcflow_GCF_34
805	CP126103.1.region006	bgcflow_GCF_35
806	JAUCFK010000007.1.region002	bgcflow_GCF_35
807	JAUCEL010000008.1.region002	bgcflow_GCF_35
808	JAUCFJ010000002.1.region004	bgcflow_GCF_35
809	CP128114.1.region002	bgcflow_GCF_35
810	CP126101.1.region006	bgcflow_GCF_35
811	BGC0000082	bgcflow_GCF_35
812	JAUCFX010000005.1.region010	bgcflow_GCF_35
813	CP126083.1.region009	bgcflow_GCF_36
814	BGC0000511	bgcflow_GCF_36
815	CP128127.1.region001	bgcflow_GCF_36
816	CP126094.1.region009	bgcflow_GCF_36
817	BGC0000506	bgcflow_GCF_36
818	BGC0000559	bgcflow_GCF_36
819	JAVIWA010000001.1.region006	bgcflow_GCF_36
820	CP126082.1.region009	bgcflow_GCF_36
821	BGC0001153	bgcflow_GCF_37
822	CP126084.1.region003	bgcflow_GCF_37
823	CP126079.1.region016	bgcflow_GCF_37
824	BGC0000408	bgcflow_GCF_37
825	JAUCFL010000007.1.region016	bgcflow_GCF_37
826	BGC0002653	bgcflow_GCF_37
827	BGC0001192	bgcflow_GCF_37
828	BGC0000403	bgcflow_GCF_37
829	JAVIVO010000001.1.region006	bgcflow_GCF_38
830	CP126104.1.region005	bgcflow_GCF_38
831	JASNQX010000006.1.region008	bgcflow_GCF_38
832	CP126105.1.region005	bgcflow_GCF_38
833	JAUCFM010000004.1.region005	bgcflow_GCF_38
834	JAUCFX010000005.1.region006	bgcflow_GCF_38
835	BGC0000181	bgcflow_GCF_38
836	BGC0001383	bgcflow_GCF_38
837	BGC0001114	bgcflow_GCF_39
838	CP126082.1.region014	bgcflow_GCF_39
839	CP126083.1.region014	bgcflow_GCF_39
840	CP126094.1.region014	bgcflow_GCF_39
841	JAUCFC010000003.1.region014	bgcflow_GCF_39
842	CP126084.1.region002	bgcflow_GCF_39
843	JAUCFF010000009.1.region014	bgcflow_GCF_39
844	CP126086.1.region008	bgcflow_GCF_40
845	CP128109.1.region008	bgcflow_GCF_40
846	CP126090.1.region009	bgcflow_GCF_40
847	CP126087.1.region009	bgcflow_GCF_40
848	CP128114.1.region008	bgcflow_GCF_40
849	JAUCFV010000005.1.region004	bgcflow_GCF_40
850	CP126096.1.region008	bgcflow_GCF_40
851	CP126104.1.region010	bgcflow_GCF_41
852	JAUCFM010000004.1.region010	bgcflow_GCF_41
853	BGC0000176	bgcflow_GCF_41
854	JAUCFX010000005.1.region001	bgcflow_GCF_41
855	JAVIVO010000001.1.region001	bgcflow_GCF_41
856	JASNQX010000006.1.region003	bgcflow_GCF_41
857	CP126105.1.region010	bgcflow_GCF_41
858	JAUKNS010000004.1.region003	bgcflow_GCF_42
859	JAUCES010000005.1.region005	bgcflow_GCF_42
860	JAVIVT010000002.1.region002	bgcflow_GCF_42
861	JAUCFL010000007.1.region015	bgcflow_GCF_42
862	BGC0000645	bgcflow_GCF_42
863	CP126095.1.region007	bgcflow_GCF_42
864	CP128168.1.region004	bgcflow_GCF_42
865	BGC0002472	bgcflow_GCF_43
866	JAUCFK010000007.1.region006	bgcflow_GCF_43
867	JAVIVM010000002.1.region001	bgcflow_GCF_43
868	CP126101.1.region003	bgcflow_GCF_43
869	CP126103.1.region003	bgcflow_GCF_43
870	CP126078.1.region008	bgcflow_GCF_43
871	JAVIVY010000003.1.region004	bgcflow_GCF_44
872	JAUCFA010000002.1.region004	bgcflow_GCF_44
873	CP128107.1.region004	bgcflow_GCF_44
874	JAUCFB010000001.1.region004	bgcflow_GCF_44
875	CP128112.1.region005	bgcflow_GCF_44
876	CP128149.1.region005	bgcflow_GCF_44
877	JASNQX010000006.1.region004	bgcflow_GCF_45
878	CP126104.1.region009	bgcflow_GCF_45
879	JAUCFX010000005.1.region002	bgcflow_GCF_45
880	JAUCFM010000004.1.region009	bgcflow_GCF_45
881	JAVIVO010000001.1.region002	bgcflow_GCF_45
882	CP126105.1.region009	bgcflow_GCF_45
883	JAVIVO010000001.1.region007	bgcflow_GCF_46
884	JASNQX010000006.1.region009	bgcflow_GCF_46
885	CP126104.1.region004	bgcflow_GCF_46
886	CP126105.1.region003	bgcflow_GCF_46
887	JAUCFM010000004.1.region004	bgcflow_GCF_46
888	JAUCFX010000005.1.region007	bgcflow_GCF_46
889	CP128143.1.region002	bgcflow_GCF_47
890	JAUKNS010000001.1.region003	bgcflow_GCF_47
891	CP128135.1.region002	bgcflow_GCF_47
892	CP128141.1.region001	bgcflow_GCF_47
893	BGC0002111	bgcflow_GCF_47
894	JAVIVW010000001.1.region003	bgcflow_GCF_48
895	BGC0001100	bgcflow_GCF_48
896	CP126107.1.region001	bgcflow_GCF_48
897	JAVIVS010000001.1.region001	bgcflow_GCF_48
898	CP126111.1.region001	bgcflow_GCF_48
899	CP128129.1.region002	bgcflow_GCF_49
900	CP128137.1.region002	bgcflow_GCF_49
901	CP128149.1.region002	bgcflow_GCF_49
902	JAVIVM010000011.1.region001	bgcflow_GCF_49
903	BGC0001033	bgcflow_GCF_49
904	CP126110.1.region005	bgcflow_GCF_50
905	CP126093.1.region003	bgcflow_GCF_50
906	CP126114.1.region002	bgcflow_GCF_50
907	JAUCEU010000007.1.region005	bgcflow_GCF_50
908	CP126107.1.region003	bgcflow_GCF_50
909	JAUCFX010000005.1.region009	bgcflow_GCF_51
910	CP126104.1.region002	bgcflow_GCF_51
911	JASNQX010000006.1.region011	bgcflow_GCF_51
912	BGC0000569	bgcflow_GCF_51
913	JAUCEO010000003.1.region010	bgcflow_GCF_52
914	CP126521.1.region010	bgcflow_GCF_52
915	JAVIVR010000002.1.region001	bgcflow_GCF_52
916	CP126081.1.region010	bgcflow_GCF_52
917	JAVIVQ010000018.1.region001	bgcflow_GCF_53
918	CP126528.1.region001	bgcflow_GCF_53
919	CP126522.1.region001	bgcflow_GCF_53
920	CP126517.1.region001	bgcflow_GCF_53
921	CP126094.1.region013	bgcflow_GCF_54
922	CP126082.1.region013	bgcflow_GCF_54
923	CP126083.1.region013	bgcflow_GCF_54
924	CP128116.1.region011	bgcflow_GCF_54
925	CP128137.1.region008	bgcflow_GCF_55
926	CP128129.1.region008	bgcflow_GCF_55
927	CP128149.1.region009	bgcflow_GCF_55
928	JAVIVY010000003.1.region008	bgcflow_GCF_55
929	CP128129.1.region010	bgcflow_GCF_56
930	CP128149.1.region011	bgcflow_GCF_56
931	BGC0000504	bgcflow_GCF_56
932	CP128137.1.region010	bgcflow_GCF_56
933	JAUCFU010000007.1.region002	bgcflow_GCF_57
934	JAUCFT010000008.1.region002	bgcflow_GCF_57
935	BGC0002447	bgcflow_GCF_57
936	CP128159.1.region001	bgcflow_GCF_57
937	JAUCFL010000007.1.region004	bgcflow_GCF_58
938	BGC0001728	bgcflow_GCF_58
939	CP126084.1.region011	bgcflow_GCF_58
940	JAUKNS010000001.1.region001	bgcflow_GCF_58
941	JAUKNS010000004.1.region001	bgcflow_GCF_59
942	BGC0000950	bgcflow_GCF_59
943	JAVIVT010000002.1.region003	bgcflow_GCF_59
944	CP128112.1.region008	bgcflow_GCF_59
945	JAUCFY010000002.1.region004	bgcflow_GCF_60
946	CP126109.1.region004	bgcflow_GCF_60
947	JAUCER010000002.1.region005	bgcflow_GCF_60
948	JAUCES010000005.1.region001	bgcflow_GCF_60
949	JAUCFK010000007.1.region007	bgcflow_GCF_61
950	CP126101.1.region004	bgcflow_GCF_61
951	CP126103.1.region004	bgcflow_GCF_61
952	JAUCEM010000004.1.region001	bgcflow_GCF_62
953	BGC0000794	bgcflow_GCF_62
954	JAVIVV010000005.1.region003	bgcflow_GCF_62
955	CP126077.1.region002	bgcflow_GCF_63
956	CP126113.1.region005	bgcflow_GCF_63
957	BGC0000852	bgcflow_GCF_63
958	BGC0000502	bgcflow_GCF_64
959	JAUKNS010000009.1.region001	bgcflow_GCF_64
960	CP127194.1.region012	bgcflow_GCF_64
961	CP128110.1.region001	bgcflow_GCF_65
962	JAVIVX010000007.1.region001	bgcflow_GCF_65
963	BGC0001863	bgcflow_GCF_65
964	CP126519.1.region001	bgcflow_GCF_66
965	JAUCFB010000008.1.region001	bgcflow_GCF_66
966	BGC0000562	bgcflow_GCF_66
967	JAUCFH010000001.1.region004	bgcflow_GCF_67
968	JAUCFG010000002.1.region004	bgcflow_GCF_67
969	JAUCFS010000005.1.region004	bgcflow_GCF_67
970	JAUCEU010000007.1.region002	bgcflow_GCF_68
971	CP126115.1.region006	bgcflow_GCF_68
972	CP126093.1.region006	bgcflow_GCF_68
973	JAUCEN010000002.1.region006	bgcflow_GCF_69
974	JAUCFQ010000001.1.region002	bgcflow_GCF_69
975	JAUCFO010000001.1.region002	bgcflow_GCF_69
976	CP126103.1.region005	bgcflow_GCF_70
977	JAUCFK010000007.1.region001	bgcflow_GCF_70
978	CP126101.1.region005	bgcflow_GCF_70
979	JAUCEX010000002.1.region010	bgcflow_GCF_71
980	CP126096.1.region010	bgcflow_GCF_71
981	JAUCFV010000005.1.region007	bgcflow_GCF_71
982	JAUCFG010000004.1.region001	bgcflow_GCF_72
983	JAUCFH010000006.1.region002	bgcflow_GCF_72
984	JAUCFS010000004.1.region001	bgcflow_GCF_72
985	CP126094.1.region003	bgcflow_GCF_73
986	CP126082.1.region003	bgcflow_GCF_73
987	CP126083.1.region003	bgcflow_GCF_73
988	CP128116.1.region002	bgcflow_GCF_74
989	CP126530.1.region002	bgcflow_GCF_74
990	CP126100.1.region002	bgcflow_GCF_74
991	JAUCFC010000003.1.region007	bgcflow_GCF_75
992	JAUCFF010000009.1.region007	bgcflow_GCF_75
993	BGC0000558	bgcflow_GCF_75
994	JAUCFF010000009.1.region013	bgcflow_GCF_76
995	JAVIVU010000001.1.region010	bgcflow_GCF_76
996	JAUCFC010000003.1.region013	bgcflow_GCF_76
997	CP126592.1.region002	bgcflow_GCF_77
998	BGC0000560	bgcflow_GCF_77
999	JAUCFE010000008.1.region011	bgcflow_GCF_77
1000	JAUCFH010000001.1.region001	bgcflow_GCF_78
1001	JAUCFS010000005.1.region001	bgcflow_GCF_78
1002	JAUCFG010000002.1.region001	bgcflow_GCF_78
1003	BGC0000527	bgcflow_GCF_79
1004	JAUCET010000002.1.region001	bgcflow_GCF_79
1005	JAUCEQ010000002.1.region001	bgcflow_GCF_79
1006	CP126079.1.region009	bgcflow_GCF_80
1007	BGC0000449	bgcflow_GCF_80
1008	BGC0001843	bgcflow_GCF_80
1009	CP126102.1.region003	bgcflow_GCF_81
1010	CP126108.1.region004	bgcflow_GCF_81
1011	JAUCFP010000006.1.region005	bgcflow_GCF_81
1012	JAUCFT010000008.1.region007	bgcflow_GCF_82
1013	CP128153.1.region007	bgcflow_GCF_82
1014	JAUCFU010000008.1.region007	bgcflow_GCF_82
1015	CP126114.1.region003	bgcflow_GCF_83
1016	CP126107.1.region004	bgcflow_GCF_83
1017	CP126111.1.region006	bgcflow_GCF_83
1018	JAUCER010000002.1.region006	bgcflow_GCF_84
1019	JAUCFY010000002.1.region005	bgcflow_GCF_84
1020	CP126109.1.region005	bgcflow_GCF_84
1021	JAUCFK010000007.1.region005	bgcflow_GCF_85
1022	CP126101.1.region002	bgcflow_GCF_85
1023	CP126103.1.region002	bgcflow_GCF_85
1024	CP126078.1.region004	bgcflow_GCF_86
1025	JAVIVM010000007.1.region001	bgcflow_GCF_86
1026	BGC0000452	bgcflow_GCF_86
1027	BGC0001034	bgcflow_GCF_87
1028	JAUCFL010000007.1.region002	bgcflow_GCF_87
1029	JAUKNS010000001.1.region002	bgcflow_GCF_87
1030	CP126078.1.region003	bgcflow_GCF_88
1031	BGC0000943	bgcflow_GCF_88
1032	JAUCFP010000006.1.region004	bgcflow_GCF_89
1033	BGC0001975	bgcflow_GCF_89
1034	JAUCFR010000004.1.region004	bgcflow_GCF_90
1035	BGC0002688	bgcflow_GCF_90
1036	CP126079.1.region011	bgcflow_GCF_91
1037	BGC0002632	bgcflow_GCF_91
1038	JAUCFN010000001.1.region003	bgcflow_GCF_92
1039	BGC0001532	bgcflow_GCF_92
1040	BGC0000914	bgcflow_GCF_93
1041	CP126592.1.region003	bgcflow_GCF_93
1042	JAVIVV010000002.1.region010	bgcflow_GCF_94
1043	BGC0001543	bgcflow_GCF_94
1044	BGC0001173	bgcflow_GCF_95
1045	CP126081.1.region005	bgcflow_GCF_95
1046	CP126079.1.region006	bgcflow_GCF_96
1047	BGC0001727	bgcflow_GCF_96
1048	JAUCFU010000008.1.region004	bgcflow_GCF_97
1049	CP128153.1.region004	bgcflow_GCF_97
1050	CP126091.1.region011	bgcflow_GCF_98
1051	JAUCFD010000009.1.region009	bgcflow_GCF_98
1052	CP128105.1.region001	bgcflow_GCF_99
1053	JAUCFA010000003.1.region001	bgcflow_GCF_99
1054	CP127376.1.region006	bgcflow_GCF_100
1055	CP128119.1.region005	bgcflow_GCF_100
1056	CP128159.1.region002	bgcflow_GCF_101
1057	JAUCFU010000007.1.region001	bgcflow_GCF_101
1058	BGC0002663	bgcflow_GCF_102
1059	JAVIWA010000001.1.region007	bgcflow_GCF_102
1060	JAUCEZ010000009.1.region008	bgcflow_GCF_103
1061	JAUCEY010000008.1.region008	bgcflow_GCF_103
1062	JAVIVM010000002.1.region002	bgcflow_GCF_104
1063	CP126078.1.region007	bgcflow_GCF_104
1064	CP126523.1.region001	bgcflow_GCF_105
1065	BGC0000626	bgcflow_GCF_105
1066	JAUCER010000002.1.region001	bgcflow_GCF_106
1067	CP126109.1.region001	bgcflow_GCF_106
1068	CP126515.1.region006	bgcflow_GCF_107
1069	CP126099.1.region007	bgcflow_GCF_107
1070	JAUCEQ010000002.1.region009	bgcflow_GCF_108
1071	JAUCET010000002.1.region009	bgcflow_GCF_108
1072	CP126078.1.region009	bgcflow_GCF_109
