bigscape_edge_id,Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group
2512,CP126091.1.region003,CP128114.1.region004,0.4392523467540741,0.3144379258155823,0.4000000059604645,0.5657192468643188,0.4000000059604645,0.4342807829380035,0.0,10,0,NI-siderophore - NI-siderophore.terpene,
2513,CP126104.1.region007,JAUCFO010000001.1.region008,0.3758997321128845,0.38950115442276,0.5,0.6283866763114929,0.47826087474823,0.3574261665344238,0.4106280207633972,11,1,betalactone - transAT-PKS.betalactone.NRPS,
2514,CP126085.1.region009,JAUCEZ010000009.1.region001,0.2666912376880646,0.5377417206764221,0.8333333134651184,0.734142541885376,0.6428571343421936,0.265857458114624,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
2515,CP128137.1.region003,JAUCFW010000007.1.region002,0.15217025578022,0.718815267086029,1.0,0.8431234359741211,1.0,0.1255911141633987,0.2663755416870117,14,1,NI-siderophore - NI-siderophore,NI-siderophore
2516,CP126092.1.region009,JAUCFO010000001.1.region001,0.0699908435344696,0.8649170398712158,1.0,0.9278444647789,1.0,0.0721555054187774,0.0,16,0,NI-siderophore - NI-siderophore,NI-siderophore
2517,CP126688.1.region006,JAUCFB010000001.1.region005,0.1443247348070144,0.7321801781654358,0.8709677457809448,0.8576964735984802,0.75,0.1541669815778732,0.059259258210659,28,1,betalactone - betalactone,betalactone
2518,CP126093.1.region001,JAVIVN010000001.1.region005,0.4880344271659851,0.2621087431907654,0.5199999809265137,0.5148022174835205,0.3703703582286834,0.4174617826938629,0.6884058117866516,12,1,betalactone - betalactone,betalactone
2519,JAUCFC010000003.1.region009,JAUCFM010000004.1.region011,0.3149121701717376,0.4693453311920166,0.8260869383811951,0.6823895573616028,0.7454545497894287,0.31409752368927,0.326568454504013,51,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
2520,CP127376.1.region005,JAUCFS010000005.1.region005,0.4410423338413238,0.3124336898326874,0.5555555820465088,0.5609447360038757,0.4642857015132904,0.4959921538829803,0.0689655169844627,26,1,betalactone - betalactone,betalactone
2521,CP126083.1.region005,CP126098.1.region003,0.3596364259719848,0.4100655317306518,0.4444444477558136,0.6468635201454163,0.4230769276618957,0.3345103561878204,0.4043583571910858,11,1,betalactone - betalactone.NRPS,
2522,CP126106.1.region012,JAUCEN010000002.1.region007,0.0638522207736969,0.8763726353645325,1.0,0.9341729879379272,1.0,0.0658270344138145,0.0,15,0,NI-siderophore - NI-siderophore,NI-siderophore
2523,JAUCFX010000005.1.region004,JAVIVR010000002.1.region006,0.4894236922264099,0.2606881856918335,0.3714285790920257,0.5158510804176331,0.3243243098258972,0.3617503046989441,0.6830466985702515,13,2,betalactone - transAT-PKS.betalactone.NRPS,
2524,CP126524.1.region003,JAUCEM010000006.1.region006,0.1061150357127189,0.7990303039550781,0.7692307829856873,0.900912344455719,0.6153846383094788,0.088016390800476,0.1295336782932281,11,1,NI-siderophore - NI-siderophore,NI-siderophore
2525,JAVIVY010000003.1.region005,JAVIVZ010000001.1.region004,0.2385503649711609,0.5798055529594421,0.7931034564971924,0.7641861438751221,0.6129032373428345,0.2659567296504974,0.0248138960450887,28,1,betalactone - betalactone,betalactone
2526,CP126524.1.region005,JAVIVN010000001.1.region005,0.1322373002767563,0.7530121207237244,0.8799999952316284,0.869033694267273,0.800000011920929,0.1468724012374878,0.0395061746239662,23,1,betalactone - betalactone,betalactone
2527,BGC0001184,CP126083.1.region012,0.1472895592451095,0.7271150946617126,1.0,0.8481550812721252,1.0,0.1518449187278747,0.0,7,0,other - other,other
2528,CP126524.1.region005,JAUCFG010000002.1.region005,0.2764212787151336,0.5235661864280701,0.75,0.7258543372154236,0.6000000238418579,0.3157964646816253,0.034653466194868,23,1,betalactone - betalactone,betalactone
2529,CP128183.1.region008,JAVIVQ010000001.1.region007,0.3766656517982483,0.3885456919670105,0.1818181872367859,0.6367042660713196,0.1956521719694137,0.345217227935791,0.3723350167274475,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2530,JAUCET010000002.1.region013,JAUCFM010000004.1.region013,0.2216616868972778,0.6058105230331421,0.4722222089767456,0.7898703217506409,0.3720930218696594,0.2101296633481979,0.0,22,0,other - other,other
2531,CP127376.1.region005,JAUCFN010000002.1.region005,0.4185118675231933,0.3381284475326538,0.517241358757019,0.5864079594612122,0.375,0.4608205258846283,0.1302211284637451,24,1,betalactone - betalactone,betalactone
2532,CP126520.1.region005,JAUCFG010000002.1.region005,0.2766187489032745,0.5232804417610168,0.75,0.7256507873535156,0.6000000238418579,0.3160354495048523,0.034653466194868,23,1,betalactone - betalactone,betalactone
2533,CP126087.1.region011,JAUCEX010000002.1.region009,0.1514268070459365,0.7200764417648315,0.6666666865348816,0.8549461960792542,0.6304348111152649,0.1450537890195846,0.0,32,0,other - other,other
2534,CP126083.1.region008,JAVIVY010000003.1.region003,0.3753057718276977,0.3902428746223449,0.1702127605676651,0.6384727954864502,0.183673471212387,0.3335790634155273,0.3755012452602386,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2535,BGC0001095,JAUCEV010000001.1.region001,0.4102970361709595,0.3477495908737182,0.6315789222717285,0.5894930362701416,0.5789473652839661,0.4115702509880066,0.4073170721530914,12,1,betalactone - betalactone.NRPS,
2536,CP128166.1.region006,JAVIVZ010000001.1.region004,0.1907795369625091,0.6548377275466919,0.8333333134651184,0.811636209487915,0.6800000071525574,0.2163757085800171,0.0272952858358621,23,1,betalactone - betalactone,betalactone
2537,CP128149.1.region003,JAUCFN010000002.1.region003,0.2219469249248504,0.605366587638855,0.9090909361839294,0.7741878032684326,0.8999999761581421,0.2150109410285949,0.2582159638404846,12,1,NI-siderophore - NI-siderophore,NI-siderophore
2538,CP126104.1.region012,JAUCEM010000006.1.region007,0.4148750603199005,0.3423711955547333,0.2093023210763931,0.5964819192886353,0.2222222238779068,0.4203060567378998,0.3934452831745147,12,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
2539,JAUCEW010000003.1.region009,JAUCFQ010000001.1.region001,0.0643642023205757,0.8754143118858337,1.0,0.9336451292037964,1.0,0.0663548484444618,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
2540,JAUCFD010000009.1.region008,JAVIVY010000003.1.region003,0.437552660703659,0.3163470327854156,0.1914893686771392,0.574157178401947,0.1800000071525573,0.4679458141326904,0.400581032037735,12,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2541,JAVIVN010000001.1.region007,JAVIVZ010000001.1.region006,0.0901288315653801,0.8278655409812927,1.0,0.9070836901664734,1.0,0.0812808275222778,0.1336405575275421,14,1,NI-siderophore - NI-siderophore,NI-siderophore
2542,JAUCFM010000004.1.region007,JAUCFV010000005.1.region001,0.4908325970172882,0.2592514455318451,0.3513513505458832,0.5151070952415466,0.3000000119209289,0.3637763261795044,0.6817073225975037,13,2,betalactone - transAT-PKS.betalactone.NRPS,
2543,CP126083.1.region008,CP128183.1.region008,0.011385379359126,0.977358877658844,1.0,0.9882624745368958,1.0,0.0123374499380588,0.0099976630881428,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2544,CP128119.1.region006,JAVIVP010000001.1.region005,0.3524884879589081,0.419271171092987,0.4000000059604645,0.6568160057067871,0.3199999928474426,0.3431839942932129,0.0,10,0,betalactone - betalactone,betalactone
2545,CP126090.1.region005,JAUCEO010000003.1.region004,0.2040289938449859,0.6335698366165161,0.8275862336158752,0.7947638630867004,0.8387096524238586,0.223973661661148,0.0553359687328338,32,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
2546,JAUCFF010000009.1.region005,JAUCFX010000005.1.region004,0.3702903985977173,0.3965341746807098,0.7872340679168701,0.6260019540786743,0.7307692170143127,0.3670478463172912,0.3783071935176849,62,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
2547,CP126688.1.region006,JAUCFW010000007.1.region004,0.255024641752243,0.5549882650375366,0.7419354915618896,0.7484956979751587,0.5757575631141663,0.2837927341461181,0.0174129344522953,29,1,betalactone - betalactone,betalactone
2548,CP128112.1.region006,JAUCFA010000002.1.region005,0.1874627619981765,0.660216748714447,0.7200000286102295,0.8183492422103882,0.5769230723381042,0.214360311627388,0.0099255582317709,21,1,betalactone - betalactone,betalactone
2549,CP126087.1.region006,CP126090.1.region006,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,2,betalactone - betalactone,betalactone
2550,CP128107.1.region002,CP128149.1.region003,0.0895732566714286,0.8288768529891968,1.0,0.90765643119812,1.0,0.0719551593065261,0.1535087674856186,12,1,NI-siderophore - NI-siderophore,NI-siderophore
2551,CP128183.1.region008,JAVIVX010000001.1.region003,0.3591436147689819,0.4106968939304352,0.1632653027772903,0.655282199382782,0.1800000071525573,0.3378419578075409,0.3481557369232178,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2552,CP126092.1.region009,CP126112.1.region008,0.0255619138479232,0.9495295882225036,1.0,0.9736475348472596,1.0,0.0263524875044822,0.0,16,0,NI-siderophore - NI-siderophore,NI-siderophore
2553,CP126100.1.region005,JAUCFJ010000002.1.region001,0.4033174216747284,0.3560301065444946,0.5714285969734192,0.598445475101471,0.523809552192688,0.3981986045837402,0.4116222858428955,12,1,betalactone - betalactone.NRPS,
2554,JAUCEM010000006.1.region006,JAUCFA010000002.1.region002,0.3669271469116211,0.4007812142372131,0.7692307829856873,0.6329401731491089,0.5714285969734192,0.3795623481273651,0.320175439119339,15,1,NI-siderophore - NI-siderophore,NI-siderophore
2555,CP126105.1.region007,JAUCEN010000002.1.region001,0.3767903745174408,0.3883902430534363,0.52173912525177,0.6267961263656616,0.5,0.3574725985527038,0.4164648950099945,11,1,betalactone - transAT-PKS.betalactone.NRPS,
2556,JAUCFH010000001.1.region003,JAUCFW010000007.1.region002,0.1860796213150024,0.6624664068222046,0.9090909361839294,0.811164379119873,0.8999999761581421,0.191033124923706,0.1822429895401001,12,1,NI-siderophore - NI-siderophore,NI-siderophore
2557,CP126590.1.region004,CP128149.1.region004,0.1446155905723571,0.7316824793815613,0.8399999737739563,0.8578096032142639,0.7454545497894287,0.1624059826135635,0.0916514247655868,50,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2558,CP126112.1.region002,JAUCEL010000001.1.region005,0.3647685945034027,0.403518944978714,0.7777777910232544,0.6310923099517822,0.7647058963775635,0.3515169024467468,0.4254278838634491,13,1,betalactone - betalactone,betalactone
2559,CP126112.1.region002,JAUCFK010000007.1.region004,0.474781721830368,0.2758542597293854,0.6363636255264282,0.5227180123329163,0.5909090638160706,0.5026522874832153,0.3694581389427185,17,1,betalactone - betalactone,betalactone
2560,CP126520.1.region003,CP127194.1.region004,0.0880485773086547,0.8316553831100464,1.0,0.909228265285492,1.0,0.0826576501131057,0.1191709861159324,14,1,NI-siderophore - NI-siderophore,NI-siderophore
2561,JASNQX010000006.1.region006,JAUCFJ010000002.1.region001,0.4106248617172241,0.3473630547523498,0.5714285969734192,0.5909120440483093,0.523809552192688,0.4153693318367004,0.3902438879013061,12,1,betalactone - transAT-PKS.betalactone.NRPS,
2562,CP126109.1.region002,JAVIVT010000001.1.region001,0.3749435245990753,0.3906956017017364,0.6666666865348816,0.6251441240310669,0.6000000238418579,0.3748558461666107,0.0,8,0,NI-siderophore - NI-siderophore,NI-siderophore
2563,CP126087.1.region005,JAVIVR010000001.1.region001,0.2040289938449859,0.6335698366165161,0.8275862336158752,0.7947638630867004,0.8387096524238586,0.223973661661148,0.0553359687328338,32,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
2564,CP126524.1.region004,CP128149.1.region004,0.1371458172798156,0.7445173263549805,0.8333333134651184,0.8670786619186401,0.6727272868156433,0.153098464012146,0.0855050757527351,47,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2565,CP126100.1.region005,JASNQX010000006.1.region006,0.4047871232032776,0.3542783856391907,0.5777778029441833,0.5967493653297424,0.529411792755127,0.4680447876453399,0.3656700551509857,58,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
2566,CP126530.1.region010,JAVIVU010000001.1.region009,0.1156991869211196,0.7819879055023193,1.0,0.881201982498169,0.9767441749572754,0.1187980100512504,0.0,44,0,other - other,other
2567,CP126085.1.region003,CP126092.1.region003,0.1701672822237014,0.6886223554611206,0.807692289352417,0.8334252238273621,0.6666666865348816,0.189821645617485,0.0270935967564582,24,1,betalactone - betalactone,betalactone
2568,JAUCFB010000001.1.region005,JAUCFW010000007.1.region004,0.240749105811119,0.576461911201477,0.7333333492279053,0.7635747790336609,0.5625,0.2634035944938659,0.0543209873139858,27,1,betalactone - betalactone,betalactone
2569,JAUCEL010000001.1.region005,JAUCFJ010000002.1.region001,0.1234196424484252,0.7683930993080139,0.9444444179534912,0.8745488524436951,0.9411764740943908,0.1321420222520828,0.0970149263739585,17,1,betalactone - betalactone,betalactone
2570,CP128168.1.region005,JAUCFJ010000002.1.region001,0.4055916965007782,0.353321224451065,0.6666666865348816,0.5931553244590759,0.6190476417541504,0.3936794996261596,0.4496314525604248,13,1,betalactone - betalactone,betalactone
2571,CP128152.1.region003,JAVIVY010000003.1.region003,0.1078301072120666,0.7959671020507812,0.9166666865348816,0.8935843110084534,0.8113207817077637,0.1079119890928268,0.1028244793415069,48,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2572,CP126086.1.region005,JAUCEX010000002.1.region006,0.2381782680749893,0.5803723335266113,0.8055555820465088,0.7610991597175598,0.7749999761581421,0.2553997039794922,0.1564065963029861,40,2,betalactone - betalactone,betalactone
2573,CP126091.1.region003,JAUCEX010000002.1.region005,0.4332385659217834,0.3212185204029083,0.5,0.5688261985778809,0.5,0.4311737716197967,0.0,10,0,NI-siderophore - NI-siderophore.terpene,
2574,CP126524.1.region005,CP126525.1.region005,0.0061709247529506,0.9876962304115297,1.0,0.9936382174491882,1.0,0.0061735366471111,0.0074441689066588,23,1,betalactone - betalactone,betalactone
2575,CP127376.1.region004,CP128137.1.region003,0.3432586193084717,0.4313092529773712,0.8333333134651184,0.6547161936759949,0.6666666865348816,0.3334878087043762,0.3836206793785095,13,1,NI-siderophore - NI-siderophore,NI-siderophore
2576,CP126688.1.region004,JAUCFB010000001.1.region003,0.2644019722938537,0.5411044359207153,0.675000011920929,0.74018394947052,0.54347825050354,0.3405411541461944,0.0943295061588287,41,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2577,BGC0000942,CP128166.1.region001,0.2302821576595306,0.5924655199050903,0.4545454680919647,0.7805900573730469,0.4000000059604645,0.1607769876718521,0.3073593080043793,6,1,NI-siderophore - siderophore,
2578,CP126106.1.region012,JAVIVR010000001.1.region001,0.4574513435363769,0.294359028339386,0.5,0.5438646078109741,0.5,0.4561354219913482,0.0,9,0,NI-siderophore - NI-siderophore.terpene,
2579,CP126082.1.region005,CP126104.1.region007,0.3719056248664856,0.3945025503635406,0.7708333134651184,0.6246820688247681,0.7222222089767456,0.3740703165531158,0.3761289119720459,65,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
2580,CP128137.1.region004,JAVIVX010000001.1.region003,0.2888762056827545,0.5056970715522766,0.7090908885002136,0.7151756286621094,0.515625,0.2882413566112518,0.2766235172748565,48,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2581,JAUCFB010000001.1.region005,JAUCFS010000005.1.region005,0.2746402323246002,0.5261468291282654,0.6875,0.7306912541389465,0.4857142865657806,0.3003740310668945,0.051851850003004,28,1,betalactone - betalactone,betalactone
2582,CP128109.1.region009,JAUCFV010000005.1.region008,0.0465339310467243,0.9090975522994996,0.9629629850387572,0.9541268944740297,0.9166666865348816,0.0581912100315094,0.0083028087392449,61,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2583,CP126096.1.region011,CP128152.1.region003,0.4802243411540985,0.2701667249202728,0.1777777820825576,0.5300701856613159,0.1914893686771392,0.5243921279907227,0.437252402305603,12,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2584,CP128183.1.region008,JAUCFN010000002.1.region004,0.3748623132705688,0.3907971084117889,0.1666666716337204,0.6390422582626343,0.1800000071525573,0.3401015400886535,0.3713858127593994,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2585,CP126520.1.region004,JAUCEM010000006.1.region007,0.1106633245944976,0.7909197211265564,0.8333333134651184,0.8947857022285461,0.6530612111091614,0.1338486969470977,0.0465137995779514,41,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2586,CP126521.1.region012,CP126524.1.region004,0.4815346598625183,0.2688063085079193,0.1818181872367859,0.5285918712615967,0.1956521719694137,0.5216521620750427,0.4412617087364197,12,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2587,CP126524.1.region005,CP126688.1.region006,0.1362248063087463,0.7461075782775879,0.8461538553237915,0.8685118556022644,0.6428571343421936,0.149608626961708,0.0272952858358621,23,1,betalactone - betalactone,betalactone
2588,JAUCFG010000002.1.region005,JAVIVN010000001.1.region005,0.1546562910079956,0.714605987071991,0.6153846383094788,0.8566123843193054,0.4137931168079376,0.1683897227048874,0.0371287129819393,17,1,betalactone - betalactone,betalactone
2589,CP126104.1.region007,JAUCFF010000009.1.region005,0.3521301448345184,0.4197353422641754,0.7254902124404907,0.6463203430175781,0.6842105388641357,0.3149528503417969,0.3769157528877258,60,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
2590,CP126097.1.region007,CP126100.1.region008,0.1342789232730865,0.749472975730896,0.9387755393981934,0.8646877408027649,0.8793103694915771,0.1318449825048446,0.1453673392534256,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2591,JAUCEQ010000002.1.region010,JAUCFF010000009.1.region009,0.1110756024718284,0.7901865839958191,0.9215686321258544,0.8887031674385071,0.8833333253860474,0.1204170286655426,0.0843923762440681,59,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2592,CP126098.1.region003,JAUCFI010000003.1.region002,0.0308380722999572,0.9392748475074768,1.0,0.9682081937789916,1.0,0.0154643785208463,0.1338383853435516,25,1,betalactone - betalactone,betalactone
2593,JAUCEO010000003.1.region005,JAUCFQ010000001.1.region008,0.398100882768631,0.3622825443744659,0.52173912525177,0.6048265099525452,0.5,0.3800026774406433,0.4368931949138641,11,1,betalactone - betalactone,betalactone
2594,JAUCFU010000008.1.region002,JAVIVV010000002.1.region008,0.4447768330574035,0.3082727491855621,0.6666666865348816,0.55759197473526,0.3846153914928436,0.4823797643184662,0.3125,13,1,NI-siderophore - NI-siderophore,NI-siderophore
2595,JAUCFB010000001.1.region002,JAVIVQ010000001.1.region008,0.2198134064674377,0.6086910963058472,0.9090909361839294,0.7763872742652893,0.8999999761581421,0.203947365283966,0.282608687877655,12,1,NI-siderophore - NI-siderophore,NI-siderophore
2596,CP126083.1.region008,CP126097.1.region007,0.017371667549014,0.9655584096908568,1.0,0.9820910692214966,1.0,0.0175459366291761,0.0189616326242685,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2597,CP126085.1.region009,CP126098.1.region009,0.0175570975989103,0.965194046497345,1.0,0.981899917125702,1.0,0.0181001015007495,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
2598,CP126520.1.region005,JAVIVY010000003.1.region005,0.122837096452713,0.7694147825241089,0.9200000166893004,0.8774875402450562,0.8399999737739563,0.1365008652210235,0.0420792065560817,23,1,betalactone - betalactone,betalactone
2599,CP126105.1.region011,CP126515.1.region003,0.4145301878452301,0.342774897813797,0.1777777820825576,0.5978783965110779,0.1875,0.4142564535140991,0.3954474329948425,11,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
2600,CP128129.1.region004,JAUCFN010000002.1.region004,0.1254497468471527,0.7648381590843201,0.8235294222831726,0.8786390423774719,0.7017543911933899,0.1333464384078979,0.0925958305597305,48,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2601,CP127194.1.region007,JAUCFA010000002.1.region005,0.1760057955980301,0.6789664626121521,0.7083333134651184,0.8306297659873962,0.5600000023841858,0.1982359588146209,0.0322580635547637,19,1,betalactone - betalactone,betalactone
2602,CP126105.1.region011,JAUCFC010000003.1.region009,0.3315735161304474,0.4467939734458923,0.8260869383811951,0.6652129292488098,0.7454545497894287,0.3398932814598083,0.3212556540966034,53,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
2603,CP126112.1.region002,JAUCEZ010000009.1.region007,0.2202024012804031,0.6080843210220337,0.8695651888847351,0.777917742729187,0.8260869383811951,0.2318611443042755,0.165853664278984,23,1,betalactone - betalactone.NRPS,
2604,CP127194.1.region004,CP128149.1.region003,0.3062127232551574,0.4813407957553863,0.7692307829856873,0.691850483417511,0.75,0.3200907409191131,0.2663551270961761,14,1,NI-siderophore - NI-siderophore,NI-siderophore
2605,CP126087.1.region012,CP126524.1.region004,0.4781419038772583,0.2723358869552612,0.1818181872367859,0.5320895910263062,0.1956521719694137,0.5219255089759827,0.435501366853714,12,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2606,JAUCFS010000005.1.region005,JAVIVV010000002.1.region005,0.1658368557691574,0.6958281397819519,0.7575757503509521,0.840697169303894,0.5555555820465088,0.1788594722747802,0.0272952858358621,27,1,betalactone - betalactone,betalactone
2607,CP126097.1.region007,JAUCFN010000002.1.region004,0.3755612671375274,0.3899237215518951,0.1666666716337204,0.6383216977119446,0.1800000071525573,0.3375856578350067,0.3737245798110962,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2608,CP126083.1.region008,CP128112.1.region004,0.3770520985126495,0.3880640864372253,0.1875,0.6363162398338318,0.1923076957464218,0.3383028507232666,0.3776432573795318,11,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2609,JAUCFM010000004.1.region011,JAVIVU010000001.1.region006,0.3318178355693817,0.4464673995971679,0.8260869383811951,0.664961040019989,0.7454545497894287,0.3388932645320892,0.3248251080513,53,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
2610,CP126524.1.region004,CP127194.1.region005,0.0940302982926368,0.8207811117172241,0.9111111164093018,0.9081016182899476,0.800000011920929,0.1104489415884018,0.0483044907450675,47,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2611,BGC0000888,CP126530.1.region010,0.4849989116191864,0.2652261257171631,0.1052631586790084,0.527880072593689,0.095238097012043,0.4721198976039886,0.0,8,0,other - other,other
2612,CP128149.1.region003,CP128166.1.region001,0.0886463895440101,0.8305653929710388,1.0,0.9086119532585144,1.0,0.0721431076526641,0.149122804403305,12,1,NI-siderophore - NI-siderophore,NI-siderophore
2613,CP128116.1.region005,JAUCFX010000005.1.region004,0.3878618478775024,0.374713122844696,0.7200000286102295,0.6108498573303223,0.6206896305084229,0.4221274852752685,0.3670553267002105,67,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
2614,CP128183.1.region012,JAUCFE010000008.1.region001,0.0677544102072715,0.8690818548202515,0.9736841917037964,0.9322957992553712,0.9090909361839294,0.0677042007446289,0.0,44,0,other - other,other
2615,CP128114.1.region004,JAVIVR010000001.1.region001,0.2053333669900894,0.6314950585365295,0.8275862336158752,0.7934191823005676,0.8387096524238586,0.225980520248413,0.0513833984732627,32,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
2616,CP126085.1.region009,JAUCEN010000002.1.region007,0.0649897381663322,0.874244213104248,1.0,0.9330002665519714,1.0,0.0669997259974479,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
2617,CP126515.1.region002,JAVIVQ010000001.1.region008,0.1139767542481422,0.7850372195243835,1.0,0.8824982047080994,1.0,0.0737474113702774,0.2706421911716461,14,1,NI-siderophore - NI-siderophore,NI-siderophore
2618,CP126521.1.region009,JAVIVR010000002.1.region002,0.0904374942183494,0.827303946018219,0.8409090638160706,0.9128878712654114,0.782608687877655,0.0895733386278152,0.0625,40,1,betalactone - betalactone,betalactone
2619,BGC0000888,JAUCET010000002.1.region013,0.4840822219848633,0.2661711573600769,0.0975609719753265,0.5290354490280151,0.0888888910412788,0.4709645509719848,0.0,8,0,other - other,other
2620,CP126100.1.region008,JAUKNS010000004.1.region004,0.447929322719574,0.3047820329666137,0.2083333283662796,0.5628735423088074,0.2000000029802322,0.4465418756008148,0.4310064017772674,13,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2621,CP126083.1.region012,JAUCFE010000008.1.region001,0.1298107206821441,0.7572293877601624,0.9696969985961914,0.8685487508773804,0.8999999761581421,0.1314512193202972,0.0,43,0,other - other,other
2622,JAUCER010000002.1.region003,JAUCFI010000003.1.region008,0.4977759122848511,0.2522290349006653,0.5454545617103577,0.5018242597579956,0.5,0.498175710439682,0.0,10,0,NI-siderophore - NI-siderophore,NI-siderophore
2623,CP128149.1.region003,JAUCFU010000008.1.region002,0.2638577222824096,0.5419054627418518,0.6666666865348816,0.7441064715385437,0.3846153914928436,0.2242843061685562,0.3270142078399658,9,1,NI-siderophore - NI-siderophore,NI-siderophore
2624,CP128116.1.region005,JAUCFE010000008.1.region007,0.1989377290010452,0.6417007446289062,0.875,0.8003219366073608,0.800000011920929,0.177166000008583,0.2140857875347137,64,25,betalactone.NRPS - betalactone.NRPS,betalactone.NRPS
2625,CP126083.1.region008,JAUCET010000002.1.region010,0.0993878096342086,0.8111023306846619,0.9215686321258544,0.9007524251937866,0.8833333253860474,0.106212705373764,0.0790487453341484,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
2626,CP126098.1.region009,JAVIVR010000001.1.region001,0.3919145166873932,0.369767963886261,0.5454545617103577,0.6100225448608398,0.5454545617103577,0.3899774551391601,0.0,8,0,NI-siderophore - NI-siderophore.terpene,
2627,CP126090.1.region005,CP126096.1.region004,0.0873252749443054,0.8329751491546631,1.0,0.909973919391632,1.0,0.091651938855648,0.0790513828396797,27,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
2628,CP128116.1.region010,JAUCET010000002.1.region013,0.1373611092567443,0.7441458702087402,0.9230769276618958,0.86239093542099,0.8444444537162781,0.1376090347766876,0.0,43,0,other - other,other
2629,JAUCEV010000008.1.region003,JAUCEZ010000009.1.region001,0.2660690546035766,0.538654625415802,0.8333333134651184,0.7347840070724487,0.6428571343421936,0.2652160227298736,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
2630,CP126097.1.region010,JAUCFM010000004.1.region013,0.2216162979602813,0.6058811545372009,0.5277777910232544,0.7876889705657959,0.4523809552192688,0.2123110294342041,0.0,24,0,other - other,other
2631,CP127376.1.region004,JAUCFS010000005.1.region003,0.2718856334686279,0.5301505327224731,0.9166666865348816,0.7257192730903625,0.75,0.260384202003479,0.3194444477558136,13,1,NI-siderophore - NI-siderophore,NI-siderophore
